Alcoholic Beverages,Cooking Ingredients,Dairy Products,Foods,Fruits,Household and Cleaning Products,Meat Products,Miscellaneous,Non-Alcoholic Beverages,Pastries,Personal Care Products,Pet-Care Products,Snacks/Sweets,Vegetables
?,?,?,?,?,y,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,y,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,y,?,?,?,?,?,y,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,y,y,?,?,?,?,?
y,?,y,?,?,y,?,?,?,?,?,?,?,?
?,y,?,?,?,y,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,y,?,?,?,?
?,y,?,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,y,?,?,?,?,?,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
?,y,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,?,y,?,?,?,?,?,y,?
?,?,y,?,y,?,?,?,?,y,?,?,y,y
y,?,y,?,?,?,?,?,?,y,?,?,y,?
?,?,y,?,?,?,?,?,y,y,?,?,?,?
?,?,?,y,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,y,?,?,?,?
?,?,y,?,?,?,?,y,?,?,?,?,?,?
y,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,y,?
y,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,y,?,?,?,?,?,?,?,?,?,?,y,?
?,?,y,?,?,y,?,?,?,?,?,?,?,y
y,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,y,?,?,?,?,y,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,y
y,?,?,y,?,?,y,?,?,?,?,?,y,?
?,?,?,?,?,?,y,?,y,?,?,?,?,y
?,?,?,y,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,y,?,?,?,y,?,?
?,?,?,?,?,?,?,?,y,y,?,y,?,y
?,?,y,?,?,?,?,?,y,?,?,?,?,?
y,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,y,y,?,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,y,?
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,y,?
?,?,?,y,?,?,y,?,?,y,?,?,?,?
y,?,y,?,?,?,?,?,?,?,?,?,?,?
y,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,?,?,?,?,?,?,y,?,?,?,?,?
?,?,y,?,?,y,?,?,?,?,?,?,y,?
?,?,?,?,?,?,y,?,?,?,?,?,y,?
?,?,?,?,?,?,?,?,?,?,?,y,?,y
?,?,y,?,?,?,?,?,?,?,?,?,?,y
y,?,y,?,?,?,?,?,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,?,y,?,?,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,?,?
y,?,y,?,?,?,y,?,y,?,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,y,?
y,?,?,?,y,?,y,?,y,?,?,?,?,?
?,?,?,?,y,?,?,?,y,?,?,?,?,?
y,?,y,?,?,?,?,?,?,?,?,?,y,?
y,?,y,?,?,?,?,?,y,?,?,?,?,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,?,y,?,?,?,?
?,?,?,?,y,?,y,?,?,?,?,?,?,?
?,y,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,y
?,?,?,?,?,?,?,?,y,?,?,y,y,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,?,y
y,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,y
?,?,y,?,y,y,?,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,y,?,?,?,?,y
?,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,y,?,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,?,?,?,y,?,?,y,?,?,?,y,?
?,?,?,y,?,y,y,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,y,?,?,?,?,?
?,?,y,y,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,y,?,?,?,y,?
?,?,y,?,?,y,?,?,?,y,?,?,?,?
?,?,?,y,?,?,y,?,?,?,?,?,?,?
?,y,?,?,?,?,?,?,?,?,?,?,y,y
?,?,?,?,?,y,y,?,y,y,?,?,?,?
y,?,y,?,?,?,y,?,?,y,?,?,?,?
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,y,?
y,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,y,y,?,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,y,?,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,y,?,y,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,?,y
?,?,y,?,?,?,?,?,y,?,?,?,?,?
?,y,y,?,?,?,y,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,y,y,?,?,y,?,?,y,?,?,?,y
y,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,y,?,?,?,?,?,?,?,?
y,?,?,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,y,?,?,?,y
y,?,?,?,?,?,?,?,?,?,y,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,y,?
?,?,?,?,y,?,y,?,?,y,?,?,?,?
?,y,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,y,?
?,?,y,?,y,?,?,?,y,y,?,y,y,?
?,?,y,?,?,?,?,?,?,?,?,?,y,y
y,?,?,?,?,?,y,?,?,y,?,?,?,?
?,?,?,?,?,?,y,y,?,y,?,?,?,?
?,?,y,?,?,?,y,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,y,?,?,?,y,?
?,y,?,?,?,?,y,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,?,?,?,?,y,y
y,?,?,?,y,?,?,?,?,?,?,?,?,?
?,y,?,?,?,?,y,?,?,?,?,?,?,?
y,?,y,?,?,?,?,?,?,?,?,?,y,?
y,?,y,?,?,?,?,y,?,?,?,?,?,y
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,y,?,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
y,?,?,y,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,?,y
y,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,y,?
y,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,y,y,?,?,?,?,?,?,?,?,?,?
?,y,?,?,?,?,?,?,y,?,?,?,y,?
?,?,y,?,?,?,y,?,y,?,?,?,?,?
y,?,y,?,?,?,?,?,?,?,?,?,?,y
y,?,?,?,y,?,?,?,?,y,?,?,?,y
?,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,y,?,y,?,?,?,?,?
?,?,?,?,?,?,y,?,?,y,?,?,?,?
?,?,?,?,y,?,?,?,y,?,?,?,?,?
?,?,y,?,?,y,?,?,?,?,?,?,?,?
y,?,y,?,?,?,?,?,?,y,?,y,?,?
?,?,?,?,y,?,?,?,?,y,?,?,y,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,y,?,?,?,?,?
?,?,y,?,y,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,y,?,?,?,?,y,?
?,?,y,?,?,?,y,y,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,?,?,?,?,y,?,?,y,?,?,?,?
?,?,?,?,y,?,?,?,?,y,?,?,?,?
?,?,y,?,?,y,?,?,?,?,?,?,?,?
y,?,y,?,?,?,y,?,?,?,?,?,y,y
?,?,y,?,y,?,?,?,?,?,?,?,y,?
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,y,?,?,y,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,y,?,y,?,?,?,?
?,y,?,y,?,?,?,?,?,?,?,?,y,?
?,y,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,y,?,?,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,y
y,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,y,y,?,?,?,?,?,y,?,?,?,?,?
y,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,y,?,?,?,y,?,?,?,?
y,y,?,?,?,?,?,?,?,y,?,?,?,y
?,?,?,?,?,?,?,?,y,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,y,?,y
y,?,y,?,?,?,?,?,?,y,?,?,y,?
?,?,y,?,?,?,?,?,?,?,y,?,?,y
?,?,?,?,y,y,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,?,y
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,y,?,?,?,?,?
?,?,?,y,?,?,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,?,?,y,?,y,?,?,?,?
?,?,?,?,y,?,?,?,y,?,?,?,?,?
?,?,?,?,y,?,?,?,?,y,?,?,?,?
?,?,?,?,y,?,y,?,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,y,?
y,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,?,y,?,?,?,?
y,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,y
y,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,y,?,?,y,?,y,?
?,?,y,?,y,?,y,?,?,y,y,?,?,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,y,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,?,y
?,?,?,y,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,y,?,y,y,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,y,?,?,?,y
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,y,?,?,?,y,?,?,?,?
?,?,?,?,y,?,?,?,y,?,?,?,?,?
y,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,?,?
?,?,?,?,y,?,?,?,y,?,?,?,?,y
?,?,?,?,?,?,y,y,?,?,?,?,?,y
y,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,y,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,y,?
?,?,y,?,?,y,?,?,?,y,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,?,?,y,?,?,?,?,?,?,?,y,?
?,?,?,?,y,y,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,y,?,?,y,?,?,y,?
?,?,?,?,?,?,y,y,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,y,?,?,?,?,?,?,?,y,?,?,y,?
y,?,?,?,y,?,y,?,?,?,?,?,?,y
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,?,?,?,y,y,?,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,y,?,?,y,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,?,y,?,?,?,y,?,?,?,?,?,?
?,?,?,?,?,y,?,?,y,?,?,?,?,y
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,?,y,?,?,?,?,?,y,?,?,y,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,y,y,?,y,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,?,?,?,?,y,?,?,y,?,?,?,?
y,?,?,?,?,?,?,?,?,y,?,?,?,?
y,?,?,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,y,?,y,?
?,?,y,?,y,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,y,?,?,?,?,?,y,?,?,?,?
?,?,?,y,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,y
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,y,?,?,y,?,?,?,?,?,?,?,?,?
y,?,y,?,y,?,?,?,?,?,?,?,y,?
?,?,?,?,y,?,?,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,y,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,y,y,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,?,y
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,y,?,?
?,?,?,?,?,y,?,y,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,?,?,y,?,?,?
y,y,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,y,?,?,?,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,?,?,?,?,y,?
?,?,?,?,?,?,?,?,y,?,?,?,?,y
y,y,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,y,?,?,?,?,?,?,?,?,y,?
y,?,y,?,?,?,?,?,?,?,?,?,?,?
y,y,?,?,?,?,?,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,?,y,y,?,?,?,?,y,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,y,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,y,y,y,y,?,y,?,y,?,?,?,?,y
?,?,y,y,y,y,?,?,?,?,?,?,?,?
y,?,?,?,?,y,?,?,y,?,?,?,y,y
y,?,y,?,?,?,?,?,?,?,?,?,?,?
y,?,?,y,?,?,?,?,?,?,?,?,?,?
?,y,?,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,y,?,?,?,y
?,?,y,?,?,?,?,?,y,?,?,?,?,?
?,?,y,?,?,?,?,?,y,y,?,?,y,?
?,?,?,y,?,y,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,?,y
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,y,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,y,?,?,?,?,?,?,?,y,?
?,?,?,?,y,?,?,y,?,?,?,?,y,?
y,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,y,?,?,?,?,?,?,y,?
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,?,?,y,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,y,y,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,y,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
y,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,?,?,?,?,?,y,?,?,?,?,y,?
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,?,?,y,y,?,?,?,?,?,?,?,?
?,?,y,?,y,?,y,?,y,?,?,?,y,y
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,y,?,?,?,?,?,y,?,?,?,?
y,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,y,?,?,?,?,y
?,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,y,?,y,?,?,y,?
?,?,y,y,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,y,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,y,?
?,?,y,?,?,?,?,y,?,?,?,?,?,y
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,y,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,?,y
y,?,?,?,?,?,?,?,?,?,?,?,?,y
y,?,?,?,?,y,?,?,?,y,?,?,y,?
?,?,y,?,?,y,?,?,?,?,?,?,y,?
y,?,?,?,y,?,?,?,?,?,?,?,y,y
?,?,y,?,?,?,?,?,?,?,y,?,?,?
?,?,?,?,y,?,y,?,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,?,y
?,?,?,?,?,?,?,?,y,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,y,?,?,?,y,?,?,?,?
?,?,?,y,?,?,?,?,y,?,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,y,?
?,?,?,?,?,y,?,?,?,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,y,?,y,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,y,y,y,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,y,?,?
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
y,?,?,?,?,?,?,y,?,?,?,?,?,?
y,?,?,?,?,?,?,?,y,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,y
y,?,?,?,?,?,?,?,y,?,?,?,?,?
?,?,y,?,y,?,?,?,y,?,?,?,?,?
?,y,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,y,?
?,y,?,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
y,?,?,?,?,?,?,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,y
?,?,?,?,?,y,?,y,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,y,?
?,?,y,y,?,?,?,?,?,y,?,?,?,y
?,?,?,?,?,?,?,?,?,?,?,?,?,y
y,?,y,?,y,?,?,?,?,y,?,?,y,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,y,?,?,?,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,y,?,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,?,?,?,?,y,y,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,?,y
y,?,?,?,y,?,y,?,?,y,?,?,y,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,y,?,y,?,y,?,?,?,?,?,y,y
?,?,y,?,?,?,?,?,y,y,?,?,?,?
?,?,?,?,?,y,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,y,?
?,?,y,?,?,y,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,y,y
?,?,y,?,?,?,?,?,?,?,?,?,y,?
y,?,?,?,?,?,y,?,?,?,?,?,?,?
y,?,y,?,?,y,y,?,y,y,?,?,?,?
?,?,y,?,?,?,?,y,?,?,y,?,?,?
?,?,?,?,y,?,?,?,?,?,?,?,y,?
?,?,?,?,?,y,y,y,?,y,?,?,y,?
?,?,?,?,y,?,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,?,y
?,?,?,?,y,?,?,y,y,?,?,?,?,y
?,?,y,?,?,y,?,?,?,?,?,?,y,?
?,?,y,?,y,?,?,?,?,?,?,?,?,?
?,?,?,?,y,y,?,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,y,?,?,?,?,y
?,?,y,?,?,?,y,?,?,?,?,?,y,?
?,?,?,?,?,?,?,?,y,?,?,?,?,?
?,y,?,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,?,?,?,?,y,?,?,?,?,?,y,?
?,?,?,?,?,?,y,y,?,?,?,?,?,?
?,y,?,?,?,?,?,?,y,?,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,y,?,?,?,y,?,?,?,?,?,?,?,?
?,?,y,?,y,?,y,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,y,?,?,?,?,y,?,?,?,?,?,?
?,?,?,?,?,?,y,y,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,y,?,?,?,?,?
?,?,?,?,?,?,y,?,?,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,y,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,?,y,?,?,?,y
?,y,?,?,?,y,?,?,?,?,?,?,?,?
y,?,?,?,?,?,y,?,?,?,y,?,?,?
y,?,?,?,?,?,?,?,y,?,?,?,?,?
y,?,?,y,?,?,?,?,y,y,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,?,?,y,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,y,?,?,?,?,?
?,?,y,?,?,?,?,?,?,y,?,?,y,?
y,?,?,?,?,?,y,?,?,?,?,?,?,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,y,?,?,?,?,?,y,?
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,y
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,y,y
?,?,?,?,?,?,y,?,?,?,?,?,y,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
y,?,?,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,y,?,?,?,?,?,?,?
?,?,?,?,y,?,y,?,y,?,?,?,?,y
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,?,?,y,y,y,?,?,?,?,?,?,y
?,?,?,?,?,?,y,?,y,y,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,?
y,y,y,?,?,y,y,?,?,y,?,?,y,y
?,?,?,?,?,?,?,?,?,y,?,?,y,?
?,?,y,?,?,y,?,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,y,?,?,?,?
?,?,?,?,?,y,y,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,?,?
?,y,?,?,?,?,y,?,?,?,?,?,?,?
y,?,?,?,?,?,?,?,?,y,?,?,?,?
?,?,?,y,?,?,y,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,y,?,?,?,?,?,?,?,?,?,?,y
?,?,y,y,?,?,y,?,?,y,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,y,?
?,?,y,y,?,?,?,?,?,y,?,?,?,y
?,?,?,?,?,?,y,?,?,?,?,?,?,y
?,?,?,?,y,?,?,?,y,y,?,?,?,?
?,?,?,?,?,y,?,?,?,?,?,?,?,y
?,?,?,?,?,?,?,y,?,y,?,?,?,y
?,y,y,?,?,?,?,?,?,?,?,?,?,?
?,?,y,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,y,y,?,?,?,?,?,?,?
y,?,y,?,?,y,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,y,?,?,?,y,?
?,?,?,?,y,?,?,?,?,y,?,?,?,?
y,?,?,?,?,?,?,?,?,?,?,?,y,?
?,?,?,?,?,?,?,?,y,y,?,?,?,?
y,?,?,?,?,?,?,?,?,y,?,?,?,?
